X,Y,Depth
478359.6444,4690946.252,97
473119.4572,4686078.767,60
472345.9303,4694202.957,98
470982.2253,4694464.489,25
482274.5008,4745092.682,145
511477.2076,4718401.219,9
520112.1749,4725148.193,98
515814.2963,4724578.748,150
511838.5568,4718910.765,4
519606.5243,4721266.42,20
516417.8983,4723432.713,90
517189.0023,4723681.344,2
517175.636,4725399.387,2
516912.0048,4722453.027,80
523090.0243,4715968.71,90
527296.5296,4718392.975,11
524943.5946,4710028.233,34
526369.8412,4720653.431,62
520384.9314,4707413.194,40
526545.2665,4717063.719,18
524048.4187,4711656.767,11
544701.0242,4702918.521,50
545984.1565,4702933.033,54
544662.5318,4706786.288,186
537909.3596,4701447.092,60
546581.121,4730297.488,70
545894.0311,4729990.595,48
547544.1139,4734125.978,201
545404.3379,4731480.343,7
546212.6179,4734045.991,80
541251.166,4734687.028,36
544756.3982,4732512.567,87
541732.739,4733980.449,6
549183.9388,4735911.175,50
543059.4744,4732643.678,100
545590.4778,4732218.807,24
545492.3662,4732616.084,18
541112.5335,4726271.291,35
546801.2495,4725323.407,27
544962.5706,4725625.858,69
544337.8426,4728290.049,121
542484.1809,4722652.055,194
546655.9085,4727639.005,44
540752.4447,4729066.92,3
541246.8613,4726642.245,30
544720.9628,4728147.536,290
543309.0021,4722919.353,59
541047.6291,4726471.406,8
544854.1578,4723740.44,118
537897.1111,4729587.41,27
537429.9843,4713717.779,10
538290.566,4715169.121,6
549149.6538,4706057.7,13
538812.1533,4713601.978,185
542872.3764,4713616.584,19
543701.0461,4715978.366,150
535996.0145,4698704.119,25
544447.0854,4692941.609,375
539768.7987,4694545.128,8
546227.8874,4701987.691,140
539509.4812,4695934.751,15
546544.8466,4701715.275,40
535397.3859,4697812.736,50
532202.7598,4700354.282,10
531866.3431,4705494.538,1
535074.8534,4701975.134,70
530832.3694,4697754.08,34
534174.0025,4698472.884,16
524880.9538,4705854.735,16
534538.9293,4719745.43,34
531693.8978,4722267.348,20
536316.9118,4719054.314,6
540397.9133,4722380.474,121
537581.6078,4722759.459,104
540601.4532,4721450.114,9
531887.6857,4722212.715,50
538209.32,4717093.439,120
539600.5761,4719263.523,7
540766.6735,4720460.928,106
536460.1611,4719104.418,2
531002.983,4719947.728,34
537926.5096,4724220.35,70
541790.3428,4721420.163,176
535107.1331,4731657.882,81
536215.1317,4728495.698,83
539384.913,4731936.962,25
538996.9652,4731783.615,140
537808.9939,4731974.43,102
531219.7782,4729449.165,94
540029.3569,4729806.094,8
535554.0721,4727872.264,170
530275.9389,4727868.747,31
532534.462,4725577.9,12
538229.3116,4729154.306,10
534096.8634,4731797.801,190
535932.2639,4726017.289,240
537801.9669,4725351.717,308
528369.5333,4731728.731,6
530802.7441,4735237.093,84
536476.0655,4739382.752,48
535138.881,4735695.822,7
533427.0021,4738182.79,132
530062.4237,4736674.345,161
530203.7134,4732942.582,261
533612.9361,4732652.953,100
532937.381,4738436.459,83
529253.4025,4740989.346,192
532784.4332,4740027.407,80
528714.7282,4736748.805,160
532779.2174,4732994.423,15
536600.7494,4735145.099,6
533209.4899,4738536.473,222
530868.3505,4738858.736,6
533047.1001,4732597.784,20
534015.221,4714128.977,40
533032.2819,4714701.041,105
530970.7114,4711856.881,3
526907.3352,4708875.788,3
527154.9244,4712655.239,18
527511.6805,4708924.417,2
526617.8741,4710000.507,21
527369.3477,4710311.871,48
534213.9666,4714506.265,105
532979.9076,4710845.147,95
506471.3936,4624461.06,19
508997.1482,4622585.629,0
510588.4277,4622467.531,25
502149.8537,4631073.694,120
503859.5291,4625834.644,50
510076.1103,4635293.312,98
509760.0265,4633809.436,3
508484.2989,4624688.299,4
507306.7207,4627126.459,40
511751.2635,4632933.483,2
510914.258,4631390.124,40
511761.4192,4633766.197,3
508972.8418,4625392.052,118
509598.8874,4635329.662,39
502460.3716,4626891.844,40
505906.6311,4634566.964,13
505971.7414,4628389.671,0
504672.1343,4625674.76,130
505956.3243,4630274.005,68
509959.6559,4631197.516,2
498894.7101,4627153.648,25
505860.3713,4637552.306,4
503819.8922,4630889.35,100
502801.1984,4622895.088,109
501230.949,4622900.813,45
505679.6252,4624321.606,3
505580.3835,4624278.352,0
496785.1435,4621519.797,30
498214.9933,4622268.709,110
534061.1311,4629183.936,30
525980.9438,4627361.188,40
526238.7323,4625033.66,5
535767.633,4627974.057,10
526100.5461,4628734.037,5
529389.8796,4627846.267,4
526035.2939,4623210.239,15
535839.8119,4623243.403,4
535806.9322,4625658.087,100
533936.9055,4624248.783,2
529473.9255,4624253.663,9
536003.0938,4625668.325,60
535739.0395,4625386.346,100
535725.8013,4625725.531,70
535790.0409,4625343.424,100
535333.4284,4625248.629,30
532126.2287,4626938.993,130
531761.8238,4628957.447,26
528724.3167,4626363.201,20
528786.2748,4626452.888,40
534726.637,4622799.97,3
503243.515,4635354.775,70
501445.9131,4633263.191,80
502725.3596,4634031.495,10
498800.4588,4629349.493,130
497589.7036,4637568.807,120
516038.7889,4634650.416,15
514543.6023,4623957.893,110
522682.7534,4621653.717,25
518102.8488,4628915.908,30
516358.4783,4630962.595,1
523278.2513,4622482.152,4
520277.1746,4626981.882,48
524392.4738,4629594.622,3
521090.8673,4624973.439,2
514690.4119,4624423.881,4
512368.9897,4631759.501,40
516526.9648,4631912.875,8
519793.9625,4625626.63,39
519189.7087,4636576.51,10
519221.834,4636629.026,5
514957.5249,4631366.616,20
523498.7101,4623562.287,84
523258.0931,4629381.118,160
515305.2749,4629461.407,40
520736.4787,4634906.182,120
523253.0368,4629516.8,151
521278.0425,4629559.984,40
516242.0538,4627387.913,40
516192.5964,4625790.268,41
523866.6659,4624007.609,0
523177.8106,4623545.82,20
525547.4624,4629833.053,45
523705.5827,4632879.939,45
524456.9729,4622880.842,5
539656.0944,4631698.65,44
536062.3385,4634038.941,64
532397.6274,4630197.031,8
532029.9603,4631931.727,10
537790.7851,4629841.123,45
528401.1807,4639676.002,126
528360.4793,4640061.357,25
528616.8351,4642190.446,18
532576.4923,4630432.238,80
536570.5772,4633396.944,138
529327.3826,4643568.877,17
532993.7919,4630483.502,8
522725.2724,4640904.677,237
522135.2485,4638056.175,56
522132.9058,4638068.504,56
509423.9667,4642083.578,220
522559.0964,4641009.008,260
517394.1826,4636615.075,130
513063.4014,4639190.279,198
515987.7309,4636855.421,237
513663.4114,4648255.628,146
514078.402,4646686.613,3
508081.6034,4641838.282,108
515083.0343,4637448.676,18
505035.8554,4640133.052,38
517813.971,4639249.932,84
510468.2913,4646045.042,221
514452.4058,4641589.313,130
524382.523,4637893.892,20
508413.9583,4639288.121,42
522129.1878,4644443.382,154
505117.5137,4641900.296,90
511321.0913,4645312.329,41
510841.6287,4641215.882,148
514095.5583,4641517.662,88
519283.1715,4639509.744,108
523882.5295,4637876.777,40
511772.4455,4638253.547,150
513549.538,4644020.9,10
408661.6434,4681455.094,16
408708.7113,4673785.562,56
409149.9059,4675097.072,56
408835.4361,4680548.972,50
407839.337,4673068.871,142
409866.4997,4672326.951,20
407739.1386,4689512.561,8
548415.8662,4635472.299,15
536311.0687,4661526.724,38
533104.0742,4657754.345,153
538417.4364,4661907.979,54
538375.193,4662074.301,36
539259.6565,4658717.284,78
536955.6029,4659494.442,4
537355.0416,4662161.362,24
530107.404,4658860.534,125
545251.2364,4655619.426,39
546000.5284,4661287.07,51
548439.0589,4651328.654,77
545983.407,4661447.344,140
547261.8515,4666384.581,140
547333.0089,4653689.925,68
547479.6924,4625800.133,7
543456.4671,4629160.933,31
549123.6572,4630107.525,29
545370.2103,4631908.509,5
540796.256,4622674.726,45
544986.1198,4634660.259,20
541474.2501,4624433.492,59
416049.3329,4632179.552,0
436928.1744,4625969.558,0
456223.3474,4641843.698,1
459508.7591,4641317.923,1
454932.9005,4628021.711,1
439011.4911,4647077.114,1
449076.8628,4637448.847,2
446305.1559,4622252.219,2
453847.3972,4634999.163,2
433853.0622,4624422.884,2
426363.2824,4632546.395,2
435991.4884,4624661.017,3
434958.0623,4627557.257,3
421413.9107,4643918.844,3
418159.8673,4631278.897,3
456269.495,4631528.611,3
418947.199,4627475.625,3
411681.3042,4633453.806,3
446019.0462,4631476.688,3
448249.0217,4626030.708,3
425327.9426,4621505.5,3
421261.7697,4626153.896,4
456205.3383,4643495.97,4
440416.3473,4628191.379,4
410177.4528,4624656.737,4
423069.684,4630884.475,4
453532.315,4632626.25,4
438632.1315,4626294.484,4
435952.3374,4624280.52,4
436674.8173,4632817.112,4
421386.0784,4645523.726,4
445960.6122,4635050.176,4
434677.0308,4626172.992,4
424190.1138,4625567.031,4
431480.7825,4627467.633,4
422437.164,4633893.86,4
440917.6827,4632749.601,4
430781.3737,4631515.015,4
453437.7691,4625255.551,4
432038.5208,4644796.412,4
428379.378,4635857.02,5
443502.4081,4633188.33,5
428194.8627,4640353.754,5
441307.2788,4646348.233,5
428364.2647,4627406.052,5
416082.6089,4632325.737,5
416357.9279,4632081.54,5
432122.7198,4642069.598,5
449298.1319,4621628.596,6
437561.9999,4623464.616,6
452863.0245,4629591.724,6
425186.7561,4621284.9,6
436639.0215,4626631.661,6
419368.1088,4622873.787,6
450220.4068,4627374.609,6
429623.0922,4637919.937,7
436024.437,4638514.645,7
443968.5604,4633557.724,7
425548.031,4633910.653,8
444331.1878,4626831.834,8
459508.7591,4641317.923,8
459508.7591,4641317.923,8
434752.6163,4629442.294,8
413132.8143,4632377.717,8
446426.5717,4629238.531,8
427026.7121,4636518.11,8
455566.8198,4622280.85,8
419869.2051,4635133.735,0
435027.7968,4625174.92,9
449487.3233,4631326.927,9
420676.5581,4647967.916,10
425560.2919,4633017.767,10
412167.264,4643960.51,10
433315.5939,4633619.446,10
420399.5255,4635571.958,10
455827.9731,4634646.853,10
415820.4065,4648602.414,10
455943.1454,4634615.052,10
412176.9493,4628728.293,10
431693.5243,4631897.072,10
439948.1418,4646236.348,10
429322.1363,4647198.077,10
425352.8224,4621977.15,10
454989.3352,4629593.542,11
435816.4811,4628587.669,11
444953.1528,4638608.756,11
421133.2533,4622639.799,11
419865.0304,4635131.561,0
457440.309,4634451.619,12
447779.53,4640653.794,12
437873.8844,4645946.622,12
420882.4671,4645775.835,12
445381.7746,4638142.441,12
445958.6744,4635013.55,12
436218.659,4629806.562,12
420583.5481,4623156.664,12
458779.8084,4638585.19,12
417958.6363,4639546.126,12
430575.399,4631853.46,12
432849.1245,4635566.977,12
420220.7994,4621569.504,12
413619.2681,4631610.046,13
436247.1977,4629932.888,13
423789.0988,4624282.138,13
453574.8061,4621399.716,14
426334.7708,4627611.02,14
424397.1644,4625890.181,14
459670.3067,4633236.194,14
415625.9952,4649044.466,14
425125.7081,4624508.967,14
433996.879,4637529.381,15
410986.6542,4644289.467,15
414396.6949,4638664.197,15
451937.7044,4632173.82,15
456438.2057,4637255.658,15
445949.7218,4636349.351,15
446540.9493,4644457.049,15
422197.4712,4622630.365,15
418106.7862,4638651.63,15
421303.247,4631798.73,15
420252.6739,4636837.259,15
441077.5344,4632501.782,15
425244.0123,4622625.636,15
455708.1682,4637669.868,15
450563.0302,4635566.364,16
419868.3502,4635131.524,16
459486.2479,4645512.832,16
450227.4444,4631599.304,16
447278.0065,4644482.63,16
456152.6439,4642479.238,16
415716.1066,4648889.041,16
431961.5127,4631873.413,16
455769.936,4636528.081,17
423877.9671,4625913.46,17
431119.0541,4647334.757,17
421122.7011,4622587.727,17
439441.8027,4632004.726,17
426508.0749,4635475.229,17
451503.9087,4628573.794,17
447553.5454,4644418.411,17
431599.5483,4639401.91,17
451638.4786,4624522.488,17
437165.6165,4631982.225,17
408670.5554,4632473.448,17
460273.4374,4635102.553,18
420516.1867,4648000.803,18
432949.6555,4641302.247,18
450084.2774,4644209.198,18
434339.3257,4626230.494,18
440681.4419,4645829.341,18
412769.2806,4622459.305,18
419618.2556,4622492.325,18
450662.1518,4635499.057,18
459998.0839,4621791.712,18
421663.3648,4637284.644,18
434844.5119,4646990.89,18
416788.7908,4622441.399,18
430502.2277,4622192.871,18
425082.7887,4621283.767,18
435629.5397,4646022.134,19
421609.0082,4625987.96,19
409304.1512,4622132.622,19
445846.7985,4638527.507,19
445616.6993,4634466.536,19
408737.4434,4639505.188,19
443914.535,4626680.758,19
410609.3207,4624025.036,20
437213.7318,4633768.363,20
434031.5627,4632042.727,20
452944.5131,4637904.113,20
446349.3889,4628142.113,20
456643.6664,4624772.392,20
439138.1317,4640383.833,20
422026.2538,4628274.144,20
429772.8123,4641487.258,20
409945.7506,4636652.55,20
448393.7012,4623624.731,20
459508.7591,4641317.923,20
411586.9299,4646225.298,20
441054.802,4632564.149,20
437181.6268,4632008.732,20
433840.0141,4632966.105,20
410256.5705,4637542.549,20
421571.611,4637316.745,20
439712.4613,4626591.739,20
432961.3173,4632758.901,20
431121.7906,4642830.961,20
423166.5886,4648372.475,20
410239.2313,4626993.445,20
458794.5902,4633395.534,21
432913.7494,4629200.627,21
433597.2631,4649007.82,21
447465.2879,4632451.858,21
455636.2881,4626105.375,21
437176.4788,4631989.901,21
408345.0989,4623285.273,22
411101.97,4623928.948,22
434001.357,4632995.7,22
443973.3908,4631213.769,22
457191.8008,4635224.772,22
448493.6035,4627910.923,22
452755.3145,4623223.743,22
459602.6115,4625672.152,23
430980.2216,4631982.776,23
444600.3121,4622851.466,23
418581.528,4642000.806,23
418166.5368,4632945.563,23
424350.0426,4633750.045,23
436914.0016,4623515.827,23
424053.0692,4644343.195,23
435874.3505,4622164.906,24
460548.1313,4633601.011,24
432986.8914,4632829.725,24
438442.2349,4638939.687,24
420760.7357,4645190.883,24
441427.9543,4621766.418,24
425548.031,4633910.653,24
451506.5794,4625907.929,24
420785.6629,4645344.955,24
418557.6487,4623624.719,24
432905.5936,4629305.077,24
433749.8598,4633896.319,24
441845.5518,4633825.666,24
449396.0207,4641259.455,24
444194.3562,4627079.394,24
452943.4796,4632470.227,25
434791.4372,4633142.77,25
460519.7676,4632676.29,25
417665.1821,4642357.817,25
422669.5796,4647316.302,25
420561.0553,4647938.116,25
423926.6358,4641979.355,25
424043.9279,4644341.072,25
433868.4443,4633614.295,25
425440.9921,4626443.288,25
411676.2508,4621824.226,25
417013.4759,4623888.985,25
421595.5149,4637377.555,25
412940.0808,4632099.125,26
412953.6233,4632120.059,26
429941.7238,4622271.622,26
454915.6476,4636194.792,26
447943.622,4644261.203,26
441419.1488,4645946.467,26
445287.3958,4622136.686,26
436398.9666,4629813.836,0
432511.9186,4625883.325,27
437784.103,4635676.506,28
414877.3731,4638411.913,28
428437.3182,4644004.53,28
454728.9894,4630320.217,28
460145.4343,4632692.807,28
460432.4114,4633540.586,28
460479.0686,4633571.416,28
446879.8642,4621939.263,28
432012.403,4625180.762,28
449014.7169,4623280.522,28
449108.5308,4623496.363,28
436405.9937,4631626.982,29
421596.8843,4637501.907,29
457376.1848,4627605.892,30
411551.962,4626699.46,30
422611.5686,4624782.249,30
439286.0713,4646920.418,30
441124.202,4638146.406,30
416957.4402,4642890.18,30
453667.3991,4625037.551,30
418722.9457,4630038.786,30
420713.6824,4632699.142,30
443551.6163,4630384.345,30
438464.2689,4631691.093,30
423640.2963,4623815.143,30
421304.2573,4621404.271,30
434352.091,4633486.574,30
413337.5474,4644475.83,30
443239.3094,4626409.62,30
420773.973,4644296.836,30
438012.9202,4635457.992,30
445879.678,4636195.546,30
409752.7572,4637795.441,30
443773.597,4638093.895,30
425313.6749,4629287.207,30
429725.3443,4632049.439,30
441485.7427,4626082.896,30
428211.6719,4621392.71,30
423027.8423,4622680.232,30
425945.1935,4627862.665,31
456048.2141,4636711.78,31
435090.9067,4633571.968,31
455591.9244,4626321.048,31
425944.8711,4627831.577,31
419081.0354,4647338.542,32
460195.6172,4632759.144,32
448193.484,4624674.31,32
418403.7297,4626309.219,32
435169.6235,4634650.526,32
410342.9456,4625920.564,33
416038.0439,4637561.964,33
453536.8319,4626303.029,33
466375.3827,4627249.193,33
442138.3824,4648984.084,34
436568.1517,4635943.724,34
437167.5119,4632008.856,34
408371.6146,4643304.4,34
421204.4702,4624951.967,35
420745.4487,4645900.622,35
420697.1099,4643649.201,35
444910.8207,4648015.984,35
437161.4357,4631978.93,35
450824.7328,4638010.599,35
431226.9423,4632251.323,35
436270.0512,4647580.885,36
430150.509,4649446.221,36
447252.9188,4644676.017,36
420301.7372,4633878.553,36
456103.7432,4642347.411,36
450972.1893,4632673.373,36
439665.3103,4627699.143,36
460199.2048,4632955.647,36
436393.9438,4629809.439,0
441151.646,4626786.26,37
430527.2852,4631517.485,37
424052.1572,4644335.432,37
414208.7347,4638419.941,37
425722.5556,4635043.658,37
419278.3446,4646472.37,38
455824.5705,4626720.422,38
444017.4418,4648923.481,38
451064.0728,4643253.044,39
455178.9741,4626724.444,39
428997.4623,4635418.891,40
420353.6112,4649976.994,40
440320.5756,4634020.369,40
446627.1709,4625179.924,40
445670.6601,4645110.987,40
450589.6188,4637364.906,40
419384.4608,4633666.785,40
451660.2479,4628598.27,40
420751.4456,4644358.161,40
419865.4384,4631105.186,40
411722.8827,4634933.523,40
437239.1672,4623528.511,40
408562.7377,4649193.075,40
423355.4268,4623453.984,40
459352.6649,4626144.331,40
450373.4375,4632770.782,40
419358.4575,4647396.459,40
426059.0749,4627707.141,40
420388.1597,4630389.781,40
425122.6376,4622071.717,40
444582.2802,4629420.272,40
455732.1498,4626689.906,40
432866.866,4630044.944,40
425920.3306,4627708.579,40
417512.5025,4639059.361,41
454782.195,4630852.826,41
412889.8008,4632061.984,42
451209.335,4640259.698,42
420052.123,4633384.993,42
458496.48,4621800.265,42
437190.5937,4631989.777,42
446073.7693,4636731.477,43
433712.2485,4624207.67,43
445787.6911,4645567.558,43
439356.8226,4632264.159,43
448208.019,4626679.428,44
455495.0153,4625704.326,44
420661.74,4646642.218,45
431285.5916,4638243.472,45
446765.5669,4648323.829,45
419981.0095,4649549.225,45
446741.0124,4621940.295,45
426390.2591,4626222.472,45
453126.4317,4623529.963,46
439878.3852,4633558.85,46
434603.5766,4633298.831,46
459106.7937,4623401.108,46
446039.7471,4633334.112,46
459237.0524,4622043.6,47
422366.7784,4623520.168,47
437824.8121,4648291.061,47
421189.2539,4648548.515,47
422266.1298,4622750.651,47
444932.9848,4627073.661,47
409209.2123,4627684.948,48
449150.2111,4643064.399,48
422913.6068,4622804.715,48
433874.6515,4624330.526,48
433432.6251,4627207.116,48
424499.7419,4637377.256,48
417497.7835,4634350.188,49
433783.1783,4641757.465,49
444644.4214,4633359.245,49
416250.8434,4623866.785,50
437376.3471,4631299.725,50
442935.6076,4645626.547,50
444099.8822,4629763.795,50
455424.9155,4640263.119,50
428011.9514,4629136.232,50
437648.6195,4622815.423,50
422348.6117,4636660.857,50
419043.8782,4635988.098,50
433267.6632,4633465.553,50
420841.3968,4644172.826,50
444473.743,4621433.464,50
412677.2339,4626223.676,50
420173.7315,4633938.838,50
456235.9064,4622245.638,50
455200.0572,4626508.914,50
441809.1699,4623243.368,50
437375.2872,4623218.643,50
415477.0755,4624801.979,50
423477.5312,4632360.252,50
425755.6227,4627370.512,50
425965.2557,4627553.77,50
432657.5663,4622551.997,50
424392.4563,4622851.111,50
426150.6513,4627644.012,51
437789.5641,4633640.064,51
440729.5956,4646137.621,51
438922.8545,4639459.636,51
448939.176,4635371.298,52
420952.2731,4627175.551,52
431847.6285,4634466.111,52
426382.5783,4627734.89,53
420033.277,4638877.348,53
447792.2531,4623566.919,54
434301.0511,4632992.931,54
431028.3413,4621478.262,54
425825.5599,4634094.306,55
450572.0645,4641405.52,55
445519.2343,4622227.073,55
443205.5314,4630414.849,56
421305.0587,4635872.813,56
444665.3742,4634026.394,56
446283.18,4634681.327,57
431888.0545,4624778.885,57
446949.3405,4637421.08,57
448366.4655,4628941.104,58
432701.1749,4622591.56,58
418820.5008,4628464.22,58
434900.8582,4626021.051,58
430149.8529,4649379.603,59
432590.6782,4647166.282,60
443407.3476,4626746.937,60
421298.5718,4625043.093,60
432756.9673,4647750.993,60
429752.4081,4639421.017,60
429784.8528,4640438.927,60
436796.7928,4628027.08,60
434578.6311,4633113.629,60
425178.8373,4627438.713,60
451134.9495,4636188.64,60
430382.9996,4637995.744,60
432977.8453,4634516.462,60
459780.8223,4624261.085,60
459233.1873,4621365.241,60
457182.6952,4622209.93,60
428793.8118,4633477.749,60
433583.1138,4632660.922,60
428213.6363,4630769.79,60
457182.6952,4622209.93,60
418839.2091,4626088.84,60
451964.975,4634618.552,61
436600.902,4627111.669,61
421688.807,4622725.858,61
451341.1138,4629186.682,61
445819.5987,4637460.678,61
435305.646,4644581.579,62
451402.7004,4628105.931,62
437938.3088,4621610.412,62
441054.3464,4629695.032,62
456100.7619,4626503.322,62
444044.8531,4637351.157,62
438891.0209,4646461.892,62
456906.5792,4622334.83,63
457852.4446,4626091.958,63
457257.5381,4634700.312,63
426403.6096,4627518.149,64
409231.6146,4648957.945,64
441623.8686,4623152.722,64
414781.1304,4632305.638,65
434958.8352,4646897.679,65
450555.1043,4634543.812,65
407977.4754,4630631.216,65
442708.7769,4625949.738,65
446269.0241,4623640.381,66
456815.595,4622550.774,66
434663.9793,4633186.131,67
445475.7196,4634483.158,68
451002.57,4623544.201,68
457141.9877,4634669.917,68
444531.1814,4634702.522,69
455462.0393,4631472.54,69
450816.2187,4640139.158,69
434589.739,4633147.949,69
450024.4172,4648656.547,69
432169.0517,4646399.683,70
428301.4345,4644093.622,70
417150.4068,4645571.879,70
427064.5352,4622176.017,70
433773.7239,4633337.583,70
409926.6457,4629619.15,70
455132.2907,4634096.044,70
425259.5663,4621885.963,70
437170.1714,4623529.116,70
441544.9333,4647333.389,70
435054.6333,4642238.745,70
435715.8691,4644114.826,70
453085.2431,4631302.356,70
410197.8406,4631034.89,70
423955.2914,4633867.507,70
457182.6952,4622209.93,70
410102.9473,4630820.657,70
428168.6081,4646451.248,71
432911.958,4642228.664,71
453034.6868,4630686.467,71
420301.4084,4636891.124,72
451169.0728,4629536.495,72
426220.8819,4627766.539,72
455214.9139,4621450.328,72
419120.5505,4630527.293,72
429668.9223,4640960.847,73
420261.7398,4637128.088,73
437614.1725,4624203.646,74
434930.5211,4628637.883,74
410588.3539,4634886.595,74
422822.6889,4625088.655,75
417204.5565,4648224.117,75
418145.2703,4627977.795,75
415132.9678,4624315.251,76
451017.1578,4628580.448,78
416225.6069,4627599.196,78
437958.5613,4647764.681,78
451319.3065,4635844.288,79
427133.833,4647204.66,79
447609.6059,4633222.472,79
436881.8792,4630132.661,80
459725.3908,4626666.276,80
420186.1711,4639121.035,80
448427.4433,4644226.585,80
438510.2047,4631721.786,80
430968.2287,4648354.461,80
432221.6052,4630144.314,80
417049.1019,4642858.017,80
421021.9802,4643862.116,80
436574.5694,4644847.73,80
457112.943,4622085.996,80
439611.8783,4628258.096,80
424095.3164,4636178.986,80
441282.3158,4626609.752,80
426393.6731,4631065.932,80
454628.3034,4645387.874,81
433782.0278,4634231.352,81
439198.785,4639426.183,82
433485.7583,4627202.179,82
438467.4211,4648068.935,83
443078.3153,4630188.245,84
440646.2646,4624064.576,84
413038.9797,4646360.609,84
455347.0056,4631534.326,85
411727.2685,4629719.912,85
457013.8044,4636397.22,85
456169.7273,4626502.899,85
445352.6806,4630232.643,86
416079.9651,4636824.138,86
436575.1147,4644908.796,86
437577.1776,4646226.819,86
451810.8575,4637233.289,86
437865.0099,4635532.564,87
425384.6061,4642785.608,88
422123.9843,4624509.946,88
422005.2983,4636911.121,88
420446.2285,4650037.029,90
417129.9946,4644532.737,90
425690.7949,4634465.472,90
420590.5942,4638191.528,90
424004.4103,4644908.92,90
424333.8607,4647743.644,90
445052.509,4636541.644,90
438082.9285,4646160.209,90
409890.6468,4630452.444,90
440360.5675,4623995.892,90
441439.7352,4639389.62,91
444332.8664,4627047.224,92
442287.6522,4631011.803,92
418792.0792,4646200.304,94
428332.8213,4622445.232,94
450700.692,4623165.442,95
434416.4458,4632991.869,95
448819.4861,4632571.917,95
454160.5593,4641352.611,95
457182.6952,4622209.93,95
432133.1387,4626778.532,96
434355.5055,4632955.788,96
444656.0604,4633361.376,96
417271.5165,4648068.983,96
457135.5776,4622116.948,97
429967.9399,4628592.678,97
451163.7397,4640383.257,98
435145.5309,4627340.144,98
421203.3674,4631402.307,99
447191.2258,4621315.185,99
449370.6264,4644096.552,100
450473.4477,4631869.619,100
420729.2779,4644451.685,100
421665.4049,4637470.061,100
429596.4168,4623599.675,100
421980.2212,4649280.434,100
457182.6952,4622209.93,100
433798.3251,4631873.892,101
434341.3714,4622289.846,101
420756.2639,4644790.066,102
460251.4428,4629964.221,103
439863.9487,4628101.631,103
438214.7912,4624159.568,103
450733.288,4638103.388,103
439511.4875,4647021.758,104
457204.8654,4622024.38,104
426974.8693,4624306.626,105
453435.8119,4628524.292,105
417616.6916,4638958.215,105
445930.3034,4633790.178,105
422856.7544,4649517.363,105
415153.7468,4647032.389,105
423961.078,4644964.904,106
454864.3357,4628083.21,107
453229.4898,4640743.553,108
451757.0004,4649332.967,108
450770.846,4623453.637,108
429095.5102,4645496.975,110
445838.3934,4633820.854,110
438134.6351,4641532.838,110
445300.6904,4634064.793,110
436860.0064,4623897.15,110
446044.2299,4621390.361,111
457182.6952,4622209.93,112
436027.4784,4642909.474,113
440188.6827,4625508.49,114
445169.1108,4621674.591,114
409012.9034,4621333.472,115
407875.5739,4638806.7,115
453936.4294,4627318.587,115
420924.4707,4643369.059,115
450572.2283,4644766.508,116
448197.2221,4647436.054,117
451613.5197,4628567.498,117
433324.3587,4622993.222,117
415168.3893,4649296.447,117
431976.7114,4624749.172,118
457134.6529,4621962.624,118
445515.735,4633854.403,120
430840.9711,4628152.234,120
445329.8088,4633640.422,120
420093.6429,4628788.532,120
422807.5022,4649178.106,120
435396.7882,4644395.316,121
428816.1352,4633385.364,122
450037.7855,4636406.104,122
431478.2744,4634469.653,122
429699.3214,4641519.075,125
438556.0238,4643754.363,125
430278.4948,4631042.451,126
438836.8891,4640169.897,127
416127.0348,4628757.413,129
433074.6839,4632541.315,130
413182.4614,4641076.381,130
433654.0261,4632875.673,130
447697.6315,4645975.166,130
434900.5945,4629000.131,130
415996.6078,4643395.622,130
419976.9893,4632830.628,131
433145.4448,4622887.188,132
452232.9831,4624554.02,133
417765.803,4641091.861,133
411595.4058,4630676.528,135
416843.9285,4639067.143,135
418469.0288,4646142.932,135
418928.1186,4650054.222,135
420277.6348,4636991.328,135
421917.7568,4622600.102,136
434439.0852,4633016.089,136
430817.409,4628121.372,138
451636.9891,4628598.428,140
433287.917,4640497.37,140
434789.2617,4628361.583,140
449389.9293,4643664.492,141
419951.7665,4634650.885,142
444566.7281,4649252.276,142
419561.9292,4648825.513,142
419284.6572,4647027.52,142
446036.8259,4627786.945,143
424112.9683,4635654.686,143
436139.0397,4634733.932,144
455422.7734,4625180.718,145
451870.8331,4649507.628,146
418411.5093,4630842.951,148
407855.8591,4621193.925,148
445699.7722,4633821.909,150
440860.9878,4625903.725,150
457745.8814,4627603.695,150
428821.9783,4633970.478,150
424571.4182,4644132.245,150
427760.9606,4631668.218,150
445999.9423,4634325.94,152
450338.5121,4637644.235,153
433174.8808,4631005.849,153
448859.4717,4634904.422,155
455355.1477,4625397.647,155
425552.463,4638304.461,158
446260.6444,4634774.765,160
454903.396,4641592.132,160
418202.0178,4639069.168,160
421650.2301,4642343.869,160
423196.758,4640507.015,160
414452.8091,4645048.634,164
416626.2405,4624902.856,164
418906.5482,4635954.126,165
420353.2621,4649945.905,165
436803.5689,4629074.079,167
432313.3384,4644670.534,167
447160.5124,4628630.157,167
413817.5873,4644206.81,168
445951.6082,4634300.769,168
457768.7755,4627541.383,170
426007.7706,4638287.499,170
439433.4133,4626316.515,170
429265.3689,4643744.177,170
440745.7658,4621324.574,172
433986.2429,4648256.894,173
